satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Male,Loyal Customer,56,Business travel,Business,1584,4,4,4,4,1,1,1,5,5,5,5,5,5,2,0,0
satisfied,Male,Loyal Customer,49,Personal Travel,Eco Plus,1388,4,5,4,1,4,4,4,4,4,4,4,5,5,4,0,0
dissatisfied,Male,Loyal Customer,48,Business travel,Eco Plus,1651,2,3,3,3,2,2,2,2,4,4,3,4,4,2,21,17
satisfied,Male,Loyal Customer,53,Business travel,Business,418,5,5,5,5,4,5,5,4,4,4,4,4,4,4,35,38
satisfied,Male,disloyal Customer,25,Business travel,Business,2311,4,5,3,4,3,3,3,3,3,2,5,4,5,3,5,0
satisfied,Female,Loyal Customer,41,Business travel,Business,290,4,4,4,4,4,5,4,4,4,4,4,3,4,3,21,16
satisfied,Female,disloyal Customer,44,Business travel,Business,1804,3,3,3,1,5,3,5,5,5,4,5,4,5,5,50,44
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,654,5,5,5,5,1,3,4,4,4,4,5,1,4,3,83,86
satisfied,Male,disloyal Customer,25,Business travel,Business,1459,5,0,5,4,2,5,2,2,4,2,5,5,4,2,54,55
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1244,4,5,4,3,2,4,2,2,1,5,5,4,3,2,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,3416,2,3,2,2,3,2,3,3,3,3,2,1,3,3,30,20
satisfied,Male,Loyal Customer,44,Business travel,Business,2540,4,4,4,4,2,3,5,4,4,4,4,5,4,3,0,0
satisfied,Female,Loyal Customer,37,Business travel,Business,1560,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0
dissatisfied,Female,disloyal Customer,38,Business travel,Business,1501,2,2,2,3,3,2,3,3,5,4,5,4,5,3,11,20
dissatisfied,Male,disloyal Customer,28,Business travel,Business,2610,4,4,4,3,4,4,4,2,4,3,3,4,3,4,241,218
dissatisfied,Male,Loyal Customer,59,Business travel,Business,3111,2,4,4,4,2,1,2,2,2,2,2,2,2,1,34,32
dissatisfied,Male,disloyal Customer,27,Business travel,Eco Plus,1852,2,2,2,4,2,2,2,2,2,4,3,5,4,2,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Business,1001,4,1,4,3,1,2,2,1,1,4,1,4,1,4,0,0
dissatisfied,Male,Loyal Customer,70,Business travel,Eco,1553,2,1,1,1,2,2,2,2,2,2,3,3,3,2,38,40
dissatisfied,Female,Loyal Customer,58,Personal Travel,Eco,2387,3,5,3,5,4,3,4,4,4,3,4,4,4,4,0,0
satisfied,Female,Loyal Customer,50,Personal Travel,Eco,778,2,2,2,2,2,2,2,2,3,5,4,1,4,2,0,0
dissatisfied,Female,Loyal Customer,38,Business travel,Eco,1664,3,5,5,5,3,3,3,3,1,5,4,3,4,3,0,12
dissatisfied,Male,Loyal Customer,51,Business travel,Business,208,1,4,4,4,3,1,1,3,3,3,1,1,3,2,87,81
satisfied,Female,Loyal Customer,51,Business travel,Business,3554,4,4,4,4,3,5,5,4,4,4,4,5,4,5,0,0
dissatisfied,Female,disloyal Customer,38,Business travel,Eco,1993,2,2,3,3,3,3,3,3,2,2,4,3,3,3,0,0
satisfied,Male,disloyal Customer,23,Business travel,Business,1481,4,5,4,3,3,4,3,3,5,2,5,4,4,3,0,1
satisfied,Male,Loyal Customer,49,Business travel,Business,352,0,0,0,4,4,4,4,4,4,4,4,3,4,3,0,0
satisfied,Male,Loyal Customer,31,Business travel,Business,3851,5,5,3,5,4,4,4,4,4,5,4,3,5,4,0,0
satisfied,Male,Loyal Customer,32,Business travel,Business,1709,5,5,5,5,5,4,5,5,3,5,4,3,5,5,123,128
satisfied,Male,Loyal Customer,39,Business travel,Eco,1640,5,1,1,1,5,5,5,5,1,2,4,3,5,5,13,0
satisfied,Female,Loyal Customer,49,Business travel,Business,4013,0,0,0,4,4,5,4,2,2,2,2,3,2,4,0,0
dissatisfied,Female,Loyal Customer,49,Business travel,Business,1779,3,4,4,4,3,4,4,3,3,3,3,4,3,4,0,0
satisfied,Male,Loyal Customer,32,Business travel,Business,1536,1,1,3,1,4,4,4,4,4,5,4,5,5,4,6,0
satisfied,Female,Loyal Customer,23,Business travel,Business,2681,2,2,2,2,4,4,4,4,4,5,4,3,4,4,0,0
dissatisfied,Male,disloyal Customer,34,Business travel,Business,1823,1,1,1,4,1,1,1,1,3,4,4,5,4,1,6,1
satisfied,Male,Loyal Customer,57,Business travel,Business,2046,1,1,1,1,2,5,4,5,5,5,5,5,5,5,0,0
dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1205,3,0,3,4,4,3,4,4,1,2,4,4,3,4,6,6
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,1651,5,5,5,5,3,5,4,5,5,5,5,5,5,3,31,22
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2068,4,2,2,3,1,2,1,1,3,1,3,4,3,1,0,0
satisfied,Female,Loyal Customer,44,Business travel,Business,2612,1,1,2,1,5,5,4,4,4,4,4,3,4,5,0,0
satisfied,Male,Loyal Customer,46,Business travel,Business,694,4,4,5,4,2,5,5,3,3,4,3,4,3,3,8,8
dissatisfied,Female,disloyal Customer,23,Business travel,Eco Plus,1505,1,5,1,4,3,1,5,3,4,5,4,4,1,3,0,0
dissatisfied,Female,Loyal Customer,30,Business travel,Eco Plus,1696,4,5,3,5,4,3,4,4,1,4,4,1,3,4,97,95
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1051,5,3,5,2,4,2,4,1,1,5,1,1,1,4,7,0
satisfied,Female,Loyal Customer,66,Personal Travel,Eco,345,3,3,3,3,2,5,4,4,4,4,4,5,4,5,9,0
dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1784,2,4,2,4,4,2,4,4,3,4,5,4,4,4,0,0
satisfied,Male,disloyal Customer,24,Business travel,Eco,2451,5,5,5,3,4,5,4,4,2,3,3,4,1,4,0,0
satisfied,Female,Loyal Customer,27,Personal Travel,Eco Plus,2584,3,3,3,3,2,3,5,5,5,4,5,3,5,4,1,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1877,3,4,3,3,1,3,1,1,5,3,4,5,4,1,0,0
dissatisfied,Female,disloyal Customer,26,Business travel,Business,1932,3,3,3,4,1,3,1,1,2,2,4,2,4,1,6,88
dissatisfied,Male,Loyal Customer,35,Business travel,Business,949,2,3,3,3,1,2,3,2,2,2,2,1,2,3,0,0
satisfied,Female,Loyal Customer,66,Personal Travel,Eco,665,5,5,5,5,3,5,5,4,4,4,4,3,4,5,0,4
satisfied,Female,Loyal Customer,68,Personal Travel,Eco Plus,750,5,5,5,5,5,5,5,5,4,2,4,2,1,5,14,26
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2654,2,5,2,3,1,2,1,1,4,3,5,3,5,1,0,0
satisfied,Male,Loyal Customer,20,Personal Travel,Eco,3627,5,5,5,4,2,5,2,2,3,5,5,3,5,2,14,14
satisfied,Male,Loyal Customer,47,Business travel,Business,3692,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0
satisfied,Female,Loyal Customer,46,Business travel,Business,1955,4,4,3,4,3,4,4,5,5,5,5,3,5,4,2,6
satisfied,Male,disloyal Customer,26,Business travel,Business,2924,0,0,0,2,1,0,1,1,5,5,4,5,4,1,0,2
satisfied,Female,Loyal Customer,48,Business travel,Business,502,3,3,3,3,3,1,3,4,4,4,4,2,4,1,0,3
satisfied,Male,Loyal Customer,40,Business travel,Business,1572,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0
dissatisfied,Female,Loyal Customer,51,Business travel,Business,2808,2,3,3,3,5,4,3,2,2,2,2,2,2,2,0,0
dissatisfied,Female,Loyal Customer,53,Business travel,Business,318,2,1,1,1,5,4,4,2,2,2,2,1,2,2,2,0
satisfied,Male,Loyal Customer,41,Business travel,Business,3209,1,1,1,1,4,5,4,5,5,5,5,5,5,5,8,6
satisfied,Male,Loyal Customer,30,Business travel,Business,2049,4,4,4,4,4,4,4,4,4,4,3,4,1,4,67,62
dissatisfied,Female,disloyal Customer,26,Business travel,Business,2561,3,2,2,2,2,2,2,2,5,3,5,3,5,2,5,5
satisfied,Female,Loyal Customer,43,Personal Travel,Eco Plus,286,1,2,1,1,3,4,5,4,4,4,4,3,4,5,1,5
satisfied,Female,Loyal Customer,9,Personal Travel,Business,2274,5,5,5,5,3,5,4,3,3,3,3,3,3,4,78,82
dissatisfied,Male,disloyal Customer,25,Business travel,Eco,2132,2,3,2,3,3,2,1,3,1,2,3,1,3,3,0,4
satisfied,Male,Loyal Customer,54,Business travel,Business,3629,4,4,4,4,5,4,4,5,4,3,5,4,4,4,302,319
satisfied,Female,Loyal Customer,57,Business travel,Business,2328,2,2,2,2,3,5,4,5,5,4,5,3,5,3,0,0
dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1834,3,5,2,3,3,2,3,3,3,3,4,5,4,3,0,0
satisfied,Female,Loyal Customer,28,Business travel,Business,5347,3,3,3,3,4,4,4,4,4,3,5,5,4,4,0,0
dissatisfied,Female,Loyal Customer,45,Business travel,Business,1635,2,1,2,1,3,3,3,2,2,3,2,3,2,2,0,0
satisfied,Male,Loyal Customer,18,Business travel,Business,3321,5,5,4,5,4,4,4,4,4,2,4,5,5,4,0,0
satisfied,Male,Loyal Customer,43,Business travel,Business,874,1,1,1,1,2,4,4,2,2,2,2,3,2,4,25,20
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2287,1,1,1,1,4,1,5,5,5,5,5,4,5,3,2,2
satisfied,Male,disloyal Customer,15,Business travel,Eco,2363,5,5,5,5,4,5,4,4,4,2,4,3,4,4,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1528,4,5,5,1,1,5,1,1,4,5,5,3,5,1,0,0
dissatisfied,Male,Loyal Customer,42,Business travel,Eco,2692,2,1,1,1,2,2,2,2,4,4,3,4,2,2,0,40
dissatisfied,Female,Loyal Customer,49,Business travel,Business,2791,1,5,5,5,1,1,1,4,4,4,4,1,2,1,178,176
dissatisfied,Female,Loyal Customer,40,Business travel,Business,1555,2,5,5,5,4,4,3,2,2,2,2,2,2,4,0,0
dissatisfied,Male,Loyal Customer,32,Business travel,Eco,3135,2,2,2,2,2,2,2,2,4,5,3,4,4,2,0,0
dissatisfied,Male,Loyal Customer,48,Business travel,Business,2299,2,2,2,2,2,2,3,2,2,2,2,1,2,4,11,14
dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1223,2,2,3,4,3,3,3,3,2,1,4,1,4,3,0,7
dissatisfied,Female,Loyal Customer,11,Personal Travel,Eco,2849,4,2,4,4,3,4,3,3,2,5,3,3,3,3,2,19
satisfied,Female,Loyal Customer,44,Business travel,Business,3452,3,3,3,3,5,4,4,4,4,4,4,5,4,4,10,3
dissatisfied,Male,Loyal Customer,31,Business travel,Eco,2202,1,3,1,3,1,1,1,1,3,4,4,2,4,1,0,0
satisfied,Female,disloyal Customer,44,Business travel,Business,2034,4,4,4,4,4,4,4,4,5,3,4,3,4,4,12,1
satisfied,Male,Loyal Customer,52,Personal Travel,Eco Plus,1642,0,5,0,1,4,0,4,4,4,3,5,5,4,4,0,0
dissatisfied,Male,Loyal Customer,44,Business travel,Business,139,2,2,2,2,3,3,3,3,3,3,2,4,3,2,0,0
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,3041,1,1,1,1,2,4,4,4,4,4,4,3,4,5,0,0
dissatisfied,Female,disloyal Customer,48,Business travel,Eco,2222,2,2,2,5,2,2,2,2,2,3,4,2,5,2,31,20
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1971,4,4,4,4,4,5,5,4,4,4,4,5,4,3,0,4
satisfied,Male,Loyal Customer,48,Business travel,Business,1612,4,4,4,4,5,4,5,5,5,5,5,5,5,4,0,0
satisfied,Male,disloyal Customer,22,Business travel,Business,1966,4,0,4,2,2,4,2,2,5,2,5,5,5,2,0,0
dissatisfied,Male,Loyal Customer,43,Business travel,Eco,1549,1,1,1,1,1,1,1,1,4,1,4,2,3,1,0,0
satisfied,Male,Loyal Customer,45,Business travel,Business,603,4,4,4,4,1,4,2,4,4,4,4,3,4,1,0,0
dissatisfied,Male,Loyal Customer,58,Business travel,Eco,3404,1,4,5,4,1,1,1,1,1,5,4,2,4,1,43,24
satisfied,Male,Loyal Customer,51,Business travel,Business,2489,4,4,4,4,5,5,5,3,3,5,5,5,3,5,8,34
satisfied,Female,Loyal Customer,45,Business travel,Eco,411,4,3,5,3,4,2,5,4,4,4,4,2,4,4,36,21
satisfied,Female,Loyal Customer,29,Business travel,Business,3720,3,3,3,3,5,5,5,5,5,4,4,3,5,5,1,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2974,1,1,4,1,2,4,3,5,5,5,5,1,5,5,27,31
dissatisfied,Male,disloyal Customer,33,Business travel,Business,1759,1,1,1,3,1,1,5,1,5,5,4,5,5,1,0,0
satisfied,Female,Loyal Customer,44,Business travel,Business,3300,1,1,1,1,5,4,4,4,4,4,4,3,4,5,2,0
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,3792,5,5,5,5,4,4,4,4,3,3,4,3,5,4,12,66
dissatisfied,Female,Loyal Customer,16,Business travel,Business,1871,2,3,3,3,2,2,2,2,1,3,3,4,4,2,33,33
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1546,3,5,0,5,2,0,2,2,3,2,5,5,4,2,0,0
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2599,3,5,3,4,5,3,5,5,4,2,4,4,4,5,0,0
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,628,4,4,4,4,5,4,1,5,1,2,4,5,5,5,0,0
satisfied,Female,Loyal Customer,38,Business travel,Business,961,2,2,2,2,2,3,1,4,4,4,4,2,4,4,3,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2077,2,5,2,1,5,2,5,5,3,5,5,3,5,5,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2039,2,5,2,3,4,2,4,4,5,5,5,3,5,4,0,0
dissatisfied,Male,Loyal Customer,33,Business travel,Business,1342,3,1,3,3,3,3,3,3,3,3,3,2,4,3,40,26
dissatisfied,Male,Loyal Customer,60,Business travel,Eco Plus,1406,3,2,2,2,3,3,3,3,1,2,4,4,3,3,0,5
satisfied,Male,Loyal Customer,44,Business travel,Business,2155,4,4,5,4,2,4,4,4,4,4,4,5,4,4,4,0
dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1189,3,0,3,1,4,3,1,4,3,1,1,5,3,4,18,18
dissatisfied,Male,disloyal Customer,46,Business travel,Eco,1482,2,4,2,3,3,2,4,3,1,1,2,4,2,3,68,80
dissatisfied,Female,Loyal Customer,29,Business travel,Business,2647,4,5,3,5,4,4,4,4,1,1,3,4,3,4,0,0
satisfied,Male,Loyal Customer,41,Business travel,Business,406,2,2,5,2,4,5,4,3,3,3,3,4,3,5,0,0
satisfied,Male,Loyal Customer,53,Business travel,Business,1947,4,4,4,4,2,4,4,3,3,4,3,3,3,5,0,0
satisfied,Female,Loyal Customer,39,Business travel,Business,2886,1,1,1,1,5,4,5,4,4,5,4,4,4,5,0,0
satisfied,Female,Loyal Customer,46,Personal Travel,Eco,583,3,3,3,3,5,4,4,4,4,4,4,5,4,5,2,1
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco Plus,3532,3,2,3,2,5,3,5,5,1,3,2,4,3,5,1,0
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1200,1,1,1,1,3,4,5,4,4,5,4,4,4,3,0,8
satisfied,Female,Loyal Customer,48,Business travel,Business,3773,2,2,5,2,2,4,5,5,5,5,4,5,5,4,0,9
satisfied,Male,Loyal Customer,30,Business travel,Business,3159,1,1,1,1,4,4,4,4,3,2,4,3,5,4,7,0
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,341,3,5,3,3,4,5,4,4,3,4,5,3,4,4,8,0
satisfied,Female,Loyal Customer,44,Personal Travel,Eco,719,5,5,5,5,3,3,3,3,1,3,3,1,5,3,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2049,4,5,5,5,4,4,4,4,4,5,4,5,5,4,0,0
dissatisfied,Female,disloyal Customer,11,Business travel,Eco,2022,4,4,4,4,4,4,4,4,1,3,3,4,4,4,0,0
satisfied,Male,Loyal Customer,45,Business travel,Business,1967,2,2,2,2,4,5,5,5,5,5,5,4,5,5,28,29
dissatisfied,Male,Loyal Customer,44,Business travel,Business,3761,3,4,4,4,5,3,3,3,3,3,3,3,3,1,0,0
satisfied,Female,Loyal Customer,35,Business travel,Business,757,4,4,4,4,5,4,4,5,5,5,5,5,5,5,0,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco Plus,1647,3,5,3,3,4,3,4,4,3,2,4,5,5,4,36,40
dissatisfied,Female,disloyal Customer,25,Business travel,Business,1436,3,0,2,1,4,2,5,4,5,4,4,5,4,4,2,3
satisfied,Male,Loyal Customer,53,Business travel,Business,2500,5,5,5,5,3,4,5,5,5,5,5,5,5,4,3,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,960,5,5,5,5,2,5,5,5,5,5,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1587,1,4,1,5,2,1,2,2,3,5,5,5,5,2,0,0
dissatisfied,Male,Loyal Customer,60,Business travel,Business,3649,3,3,3,3,3,3,4,4,4,4,3,4,4,2,34,69
dissatisfied,Female,Loyal Customer,17,Personal Travel,Eco,1914,4,5,5,4,1,5,1,1,5,5,4,5,4,1,84,65
satisfied,Female,Loyal Customer,44,Business travel,Eco Plus,654,5,2,5,5,3,5,1,5,5,5,5,1,5,5,81,86
dissatisfied,Male,disloyal Customer,36,Business travel,Business,2866,2,2,2,3,2,2,2,5,5,5,4,2,5,2,168,195
satisfied,Male,Loyal Customer,44,Business travel,Business,343,3,3,3,3,3,5,5,5,5,5,5,3,5,4,11,0
dissatisfied,Male,Loyal Customer,57,Business travel,Eco,1756,3,3,3,3,3,3,3,3,1,1,1,1,2,3,0,15
dissatisfied,Female,disloyal Customer,44,Business travel,Eco,1610,1,1,1,4,4,1,4,4,1,4,4,3,1,4,0,0
satisfied,Male,Loyal Customer,37,Business travel,Business,1989,5,5,5,5,3,4,4,5,5,5,5,5,5,5,0,0
dissatisfied,Female,disloyal Customer,30,Business travel,Eco,2639,3,3,3,3,3,4,4,4,5,4,3,4,4,4,146,137
satisfied,Female,Loyal Customer,58,Business travel,Business,1541,2,2,2,2,4,5,5,5,5,5,5,3,5,4,0,0
satisfied,Male,Loyal Customer,44,Business travel,Business,2901,4,4,4,4,2,4,1,5,5,5,5,1,5,1,0,0
satisfied,Male,Loyal Customer,40,Business travel,Business,2607,5,5,5,5,2,4,5,4,4,4,4,4,4,5,0,0
dissatisfied,Male,Loyal Customer,58,Business travel,Eco,3383,2,5,2,5,2,2,2,2,4,2,4,3,3,2,0,0
dissatisfied,Female,disloyal Customer,35,Business travel,Eco,2532,4,4,4,3,3,4,3,3,1,3,2,4,1,3,54,43
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco Plus,2186,2,1,3,3,3,3,3,3,3,1,4,1,3,3,39,36
satisfied,Male,Loyal Customer,48,Business travel,Business,1576,3,3,3,3,2,4,5,5,5,5,5,5,5,5,5,0
dissatisfied,Male,disloyal Customer,39,Business travel,Eco,1981,2,3,2,4,3,2,1,3,5,5,1,5,4,3,1,0
satisfied,Male,Loyal Customer,40,Business travel,Business,2215,4,4,4,4,5,4,4,5,5,5,5,3,5,5,0,2
satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2590,3,3,3,3,5,5,5,5,5,2,5,4,4,5,0,14
satisfied,Male,disloyal Customer,24,Business travel,Business,2524,4,0,4,4,4,4,4,4,4,4,5,5,5,4,0,0
dissatisfied,Male,disloyal Customer,22,Business travel,Eco,2684,2,2,2,3,4,2,4,4,3,5,5,3,4,4,6,0
satisfied,Female,Loyal Customer,47,Business travel,Business,3204,4,4,2,4,2,5,5,5,5,5,5,4,5,5,1,0
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2870,3,1,3,4,4,3,4,4,4,4,4,4,3,4,0,0
dissatisfied,Female,disloyal Customer,17,Business travel,Eco,2313,2,3,3,2,5,3,5,5,3,5,4,3,5,5,1,0
satisfied,Male,Loyal Customer,46,Business travel,Business,415,1,1,1,1,2,5,4,4,4,4,5,5,4,5,0,9
dissatisfied,Female,Loyal Customer,64,Business travel,Business,3279,1,1,1,1,5,3,2,1,1,1,1,4,1,4,93,86
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1896,3,3,3,3,2,5,4,4,4,4,4,3,4,4,0,5
dissatisfied,Male,Loyal Customer,23,Business travel,Business,3398,1,1,1,1,1,1,1,1,4,5,4,2,4,1,27,28
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2243,5,1,1,1,5,1,2,5,5,5,5,5,5,4,0,0
satisfied,Female,Loyal Customer,31,Personal Travel,Eco Plus,1734,5,5,4,4,3,4,3,3,1,4,1,3,2,3,0,0
dissatisfied,Female,Loyal Customer,35,Business travel,Business,123,2,3,3,3,2,2,2,3,3,2,2,1,3,2,0,13
dissatisfied,Female,Loyal Customer,42,Business travel,Eco,616,3,4,5,4,3,3,4,3,3,3,3,3,3,2,2,3
dissatisfied,Male,Loyal Customer,29,Business travel,Business,2155,2,1,1,1,2,2,2,2,1,5,3,4,1,2,4,0
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1561,2,3,2,1,5,2,5,5,4,2,4,4,2,5,0,0
dissatisfied,Female,Loyal Customer,57,Personal Travel,Eco Plus,1652,4,5,4,3,5,5,5,1,1,4,1,4,1,4,0,0
dissatisfied,Female,disloyal Customer,28,Business travel,Eco,2061,1,0,0,1,1,0,1,1,3,5,2,2,4,1,0,0
satisfied,Male,Loyal Customer,49,Business travel,Business,2686,1,1,1,1,2,2,3,2,2,2,2,3,2,1,0,0
satisfied,Male,Loyal Customer,27,Business travel,Eco,2056,4,5,5,5,5,5,5,5,3,2,3,2,3,5,7,0
satisfied,Male,Loyal Customer,41,Business travel,Business,478,1,1,1,1,2,2,1,4,4,4,4,4,4,2,0,0
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,1660,0,4,0,4,4,3,4,2,2,0,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco Plus,2768,2,3,2,1,1,2,1,1,5,5,5,4,4,1,0,0
satisfied,Male,Loyal Customer,57,Business travel,Business,224,0,4,0,1,3,4,5,1,1,1,1,5,1,4,0,0
satisfied,Male,Loyal Customer,30,Business travel,Business,1775,4,4,4,4,4,4,4,4,3,3,5,4,1,4,0,11
dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1414,1,3,1,4,1,1,1,1,1,3,4,4,4,1,25,21
satisfied,Male,Loyal Customer,52,Business travel,Business,1746,4,4,4,4,4,4,5,4,4,4,4,3,4,3,9,0
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1955,2,2,4,2,4,4,3,4,2,3,3,1,4,4,0,0
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco Plus,2785,2,5,2,3,3,2,3,3,3,3,3,3,4,3,34,37
satisfied,Female,Loyal Customer,20,Business travel,Eco Plus,2166,0,3,1,3,4,1,5,4,1,1,1,4,1,4,34,20
satisfied,Male,Loyal Customer,24,Business travel,Business,1990,5,5,5,5,5,5,5,5,5,5,5,2,3,5,1,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco Plus,1555,2,2,4,2,4,3,4,5,5,5,5,4,5,3,4,1
dissatisfied,Male,disloyal Customer,43,Business travel,Eco,1708,4,0,4,3,4,4,4,4,1,4,5,2,1,4,0,0
satisfied,Male,Loyal Customer,53,Personal Travel,Eco,2037,4,4,2,2,2,2,2,2,5,3,4,5,4,2,1,0
satisfied,Female,Loyal Customer,18,Business travel,Business,2912,3,3,3,3,5,5,5,5,4,5,4,1,3,5,0,0
dissatisfied,Male,Loyal Customer,50,Business travel,Eco,2474,2,5,2,5,1,2,1,1,2,3,3,3,3,1,0,1
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco Plus,1205,2,3,2,3,1,2,1,1,3,4,4,5,4,1,32,18
satisfied,Male,Loyal Customer,52,Business travel,Business,3455,1,1,3,1,4,1,2,4,4,5,4,2,4,1,0,1
satisfied,Female,Loyal Customer,53,Business travel,Business,1705,4,4,4,4,5,3,1,5,5,5,5,5,5,2,0,0
dissatisfied,Male,disloyal Customer,55,Business travel,Eco,1063,3,1,4,1,5,4,5,5,3,4,1,4,2,5,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2266,3,1,3,4,3,1,1,1,5,4,3,1,2,1,113,141
dissatisfied,Male,disloyal Customer,11,Business travel,Eco,2072,1,1,1,4,5,1,5,5,3,3,3,1,3,5,17,15
satisfied,Female,Loyal Customer,41,Business travel,Business,3928,5,5,5,5,5,2,5,4,4,5,4,2,4,3,27,29
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,3196,2,2,2,4,2,2,2,2,4,5,4,1,3,2,0,0
satisfied,Female,Loyal Customer,52,Personal Travel,Eco Plus,826,5,3,3,3,3,1,4,5,5,5,5,5,5,5,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2129,3,4,3,4,5,3,5,5,3,4,5,5,4,5,0,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,2398,5,2,3,3,5,5,5,5,2,3,5,1,1,5,0,0
dissatisfied,Female,Loyal Customer,41,Personal Travel,Eco,1854,4,1,4,4,2,4,3,2,2,4,3,1,4,2,0,0
satisfied,Male,Loyal Customer,54,Business travel,Business,828,1,1,1,1,2,5,4,4,4,4,4,5,4,5,0,0
dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1766,3,1,3,4,1,3,1,1,3,2,3,2,3,1,28,33
satisfied,Male,Loyal Customer,40,Business travel,Business,1068,4,4,4,4,4,4,4,5,5,5,5,5,5,3,0,0
satisfied,Male,Loyal Customer,43,Business travel,Business,430,1,1,1,1,4,5,4,5,5,5,5,3,5,5,0,0
dissatisfied,Male,disloyal Customer,16,Business travel,Eco,1603,1,3,1,3,4,1,4,4,2,5,4,1,4,4,39,31
satisfied,Female,Loyal Customer,24,Business travel,Business,3707,5,5,5,5,5,5,5,5,3,4,3,4,1,5,0,0
satisfied,Female,Loyal Customer,49,Business travel,Business,627,3,3,3,3,3,5,4,4,4,4,4,4,4,3,0,7
dissatisfied,Male,disloyal Customer,18,Business travel,Eco,2827,4,4,4,2,2,4,4,2,2,2,3,4,2,2,1,0
dissatisfied,Male,disloyal Customer,29,Business travel,Eco,2113,3,3,3,3,5,3,5,5,3,4,4,4,4,5,58,38
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2433,5,3,3,3,4,5,4,5,5,5,5,3,5,1,0,0
dissatisfied,Female,Loyal Customer,10,Business travel,Eco,1748,3,4,4,4,3,3,2,3,3,2,4,4,4,3,44,40
dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1751,3,3,3,4,5,3,5,5,3,1,4,2,4,5,0,0
dissatisfied,Female,disloyal Customer,26,Business travel,Business,1768,3,4,3,1,3,3,3,3,4,2,4,4,5,3,0,0
dissatisfied,Female,Loyal Customer,44,Business travel,Business,1992,2,3,3,3,2,3,3,2,2,2,2,1,2,4,99,92
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1781,5,5,5,5,3,3,3,3,4,5,5,4,5,3,0,0
