satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Female,Loyal Customer,33,Business travel,Business,2628,0,0,0,2,3,5,4,4,4,4,4,5,4,4,0,0
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,884,2,2,2,2,5,5,5,5,5,4,4,5,4,5,18,31
dissatisfied,Female,disloyal Customer,42,Business travel,Business,3074,1,0,0,2,3,1,4,3,5,3,4,4,5,3,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,498,1,1,1,1,4,4,4,4,3,3,5,4,5,4,0,0
satisfied,Female,Loyal Customer,52,Business travel,Business,3021,4,4,5,4,3,5,5,4,4,4,4,3,4,5,0,0
satisfied,Male,Loyal Customer,39,Business travel,Business,1757,2,2,2,2,5,5,5,4,4,4,4,5,4,3,2,0
satisfied,Male,Loyal Customer,33,Personal Travel,Eco,1539,5,4,5,4,5,5,3,5,2,1,4,2,3,5,10,0
satisfied,Male,Loyal Customer,25,Business travel,Business,3997,5,5,3,5,5,5,5,5,5,2,4,1,5,5,0,0
dissatisfied,Female,disloyal Customer,16,Business travel,Eco,1476,4,2,4,3,4,4,4,4,1,2,3,3,4,4,0,0
satisfied,Male,Loyal Customer,52,Business travel,Business,3195,4,4,4,4,2,4,4,4,4,4,4,3,4,3,0,0
dissatisfied,Male,Loyal Customer,25,Business travel,Business,3303,2,2,2,2,2,2,2,2,1,5,3,3,4,2,0,0
dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1320,3,5,3,3,2,3,2,2,5,5,4,5,4,2,0,1
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,3100,2,3,2,5,1,2,1,1,5,2,4,3,1,1,28,14
dissatisfied,Female,Loyal Customer,45,Business travel,Eco Plus,563,1,2,2,2,4,3,4,1,1,1,1,1,1,2,0,9
satisfied,Male,Loyal Customer,48,Business travel,Business,355,0,0,0,1,5,4,5,1,1,1,1,3,1,5,0,0
satisfied,Female,Loyal Customer,54,Business travel,Business,250,3,3,3,3,4,5,5,5,5,5,5,4,5,5,1,0
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2114,5,4,5,5,3,5,3,3,3,2,5,3,5,3,95,90
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco Plus,1869,4,5,4,3,2,4,2,2,4,4,5,5,5,2,2,0
dissatisfied,Female,disloyal Customer,22,Business travel,Eco,2131,3,3,3,3,2,3,2,2,4,5,4,4,4,2,0,0
satisfied,Female,Loyal Customer,23,Business travel,Business,5158,4,5,4,4,4,4,4,5,4,5,4,4,5,4,299,304
satisfied,Female,Loyal Customer,32,Business travel,Eco,1539,4,4,4,4,4,4,4,4,3,5,3,5,3,4,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2175,3,3,3,3,3,4,4,5,5,4,5,5,5,4,0,19
satisfied,Male,Loyal Customer,52,Business travel,Business,958,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0
satisfied,Female,Loyal Customer,25,Business travel,Eco,1791,5,3,3,3,5,5,5,5,5,4,1,5,1,5,0,29
dissatisfied,Female,disloyal Customer,28,Business travel,Business,1512,2,2,2,3,5,2,5,5,4,2,4,3,5,5,4,0
satisfied,Female,Loyal Customer,51,Personal Travel,Eco,2330,4,4,4,2,1,4,1,1,5,1,4,2,2,1,0,0
dissatisfied,Female,Loyal Customer,39,Business travel,Business,263,4,2,2,2,5,3,3,4,4,4,4,2,4,1,0,0
satisfied,Male,Loyal Customer,29,Personal Travel,Eco,1900,4,5,0,2,2,0,4,2,5,2,4,3,5,2,0,0
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2554,3,2,3,4,5,3,5,5,4,3,4,2,4,5,12,3
dissatisfied,Male,Loyal Customer,38,Business travel,Business,2088,2,1,1,1,4,4,4,2,2,2,2,4,2,4,0,0
satisfied,Female,Loyal Customer,52,Personal Travel,Eco,1111,4,4,4,2,5,4,4,1,1,4,5,4,1,4,0,0
dissatisfied,Male,Loyal Customer,13,Personal Travel,Business,2706,2,4,2,3,3,2,3,3,3,2,5,4,4,3,5,11
dissatisfied,Male,disloyal Customer,11,Business travel,Eco,2373,2,2,2,4,4,2,4,4,3,3,2,3,4,4,91,61
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2303,1,4,1,2,3,1,3,3,4,3,4,4,4,3,50,39
dissatisfied,Male,Loyal Customer,44,Business travel,Business,2612,2,1,1,1,1,3,2,1,1,1,2,4,1,2,0,0
dissatisfied,Female,disloyal Customer,46,Business travel,Eco,1742,1,5,1,4,3,1,3,3,4,4,5,3,5,3,0,0
satisfied,Female,Loyal Customer,31,Business travel,Business,2924,4,4,4,4,5,5,5,5,5,4,4,4,4,5,0,0
dissatisfied,Male,Loyal Customer,24,Business travel,Business,3918,4,3,3,3,4,4,4,4,4,1,4,3,4,4,9,9
satisfied,Female,Loyal Customer,39,Business travel,Business,2159,1,1,5,1,4,5,5,3,3,3,3,5,3,3,0,0
satisfied,Male,Loyal Customer,45,Business travel,Business,211,1,1,3,1,2,2,4,5,5,5,5,3,5,5,0,0
dissatisfied,Male,disloyal Customer,16,Business travel,Eco,1528,3,3,3,4,5,3,5,5,2,1,3,3,3,5,0,0
satisfied,Female,Loyal Customer,55,Business travel,Business,1442,3,3,3,3,3,4,4,5,5,4,5,5,5,5,0,0
satisfied,Female,Loyal Customer,68,Business travel,Business,214,0,5,0,2,3,4,5,4,4,4,2,5,4,3,0,0
satisfied,Female,Loyal Customer,52,Business travel,Eco,948,4,1,1,1,3,3,3,4,4,4,4,1,4,4,0,3
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,3969,3,4,3,5,4,3,5,4,3,4,4,5,4,4,8,0
satisfied,Male,Loyal Customer,37,Business travel,Business,668,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,15
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,614,0,2,0,3,4,5,5,2,2,0,2,4,2,3,90,80
satisfied,Female,Loyal Customer,48,Business travel,Business,2567,5,5,5,5,4,5,4,4,4,4,4,3,4,3,0,0
dissatisfied,Female,disloyal Customer,56,Business travel,Business,1845,3,3,3,3,4,3,4,4,4,5,3,4,3,4,15,8
satisfied,Male,disloyal Customer,30,Business travel,Eco,2166,4,4,4,4,5,4,5,5,1,2,2,5,1,5,0,0
satisfied,Male,Loyal Customer,51,Business travel,Business,3486,0,1,1,3,2,2,3,3,3,3,3,2,3,4,10,2
satisfied,Male,Loyal Customer,56,Business travel,Business,4040,4,4,4,4,3,4,5,4,4,5,4,5,4,3,0,0
dissatisfied,Male,Loyal Customer,51,Business travel,Business,2635,3,3,3,3,4,1,2,3,3,3,3,1,3,2,3,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2585,4,5,4,3,4,4,4,4,3,2,5,4,5,4,2,0
satisfied,Male,disloyal Customer,23,Business travel,Business,2582,0,0,0,1,3,0,3,3,4,3,4,3,4,3,0,0
satisfied,Male,Loyal Customer,23,Business travel,Business,4736,1,1,2,1,3,3,3,3,1,4,4,1,2,3,0,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1972,5,2,2,2,5,5,5,5,2,3,1,1,4,5,0,0
dissatisfied,Male,Loyal Customer,47,Business travel,Business,777,4,3,3,3,2,4,3,4,4,4,4,2,4,2,0,13
satisfied,Male,Loyal Customer,47,Business travel,Business,3390,1,1,1,1,3,5,3,4,4,4,4,2,4,5,0,0
dissatisfied,Male,disloyal Customer,20,Business travel,Eco,1519,4,0,4,3,2,4,1,2,3,3,5,4,5,2,14,2
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1281,5,5,5,5,2,4,5,4,4,4,4,5,4,3,14,22
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,1287,1,1,1,1,4,4,4,4,2,4,4,1,5,4,0,0
dissatisfied,Male,Loyal Customer,41,Business travel,Eco,2321,4,5,5,5,5,4,5,5,3,3,3,2,2,5,15,15
satisfied,Male,Loyal Customer,52,Business travel,Business,2269,2,2,2,2,5,4,4,5,5,5,5,5,5,5,14,9
dissatisfied,Male,Loyal Customer,62,Business travel,Business,2996,2,3,3,3,1,2,2,2,2,2,2,2,2,4,31,58
satisfied,Male,Loyal Customer,27,Business travel,Business,1762,5,5,5,5,2,2,2,2,5,3,4,5,5,2,0,10
dissatisfied,Male,Loyal Customer,38,Business travel,Business,1734,2,5,5,5,3,4,4,2,2,2,2,1,2,1,91,77
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1823,5,2,5,3,4,5,4,4,2,4,3,1,4,4,15,30
satisfied,Female,Loyal Customer,50,Business travel,Business,3378,5,5,5,5,1,4,3,4,4,4,4,5,4,3,0,0
dissatisfied,Male,Loyal Customer,40,Business travel,Business,2399,2,1,1,1,2,3,4,2,2,2,2,2,2,2,0,7
satisfied,Male,Loyal Customer,42,Business travel,Business,3406,5,5,2,5,4,5,4,5,5,5,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1565,1,0,1,1,5,1,5,5,5,3,5,5,5,5,0,0
dissatisfied,Male,disloyal Customer,36,Business travel,Business,1870,3,3,3,5,2,3,5,2,5,4,5,5,5,2,0,0
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco Plus,1765,2,4,2,2,4,2,4,4,5,4,5,4,4,4,78,72
satisfied,Male,Loyal Customer,47,Business travel,Eco,2007,4,4,4,4,5,4,5,5,2,4,4,1,1,5,0,5
satisfied,Male,Loyal Customer,31,Business travel,Business,1691,4,4,4,4,2,2,2,2,4,5,5,4,5,2,0,0
satisfied,Male,Loyal Customer,42,Business travel,Business,3302,4,4,4,4,4,5,5,5,5,4,5,5,5,5,239,238
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1576,4,1,1,1,4,4,4,4,2,5,4,5,3,4,6,0
satisfied,Male,Loyal Customer,17,Business travel,Business,3089,2,2,2,2,5,5,5,5,5,2,4,3,4,5,43,20
dissatisfied,Male,Loyal Customer,38,Business travel,Business,770,3,2,2,2,1,3,2,3,3,2,3,4,3,1,28,30
dissatisfied,Male,Loyal Customer,45,Business travel,Eco,2073,2,4,4,4,2,2,2,2,1,5,3,2,2,2,68,47
satisfied,Male,Loyal Customer,45,Business travel,Business,496,4,4,2,4,4,4,4,4,4,4,4,5,4,5,25,28
satisfied,Female,Loyal Customer,36,Business travel,Business,1476,5,5,5,5,1,2,2,5,5,5,5,3,5,2,6,2
satisfied,Male,Loyal Customer,56,Business travel,Business,3593,3,3,3,3,3,3,2,4,4,4,4,1,4,2,20,4
satisfied,Male,Loyal Customer,27,Business travel,Business,2002,1,1,1,1,2,2,2,2,5,4,4,3,4,2,10,6
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1663,5,5,5,3,1,5,1,1,4,3,4,4,5,1,0,0
dissatisfied,Female,Loyal Customer,24,Business travel,Business,5549,4,5,5,5,4,4,4,4,3,1,3,3,4,4,33,26
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2268,2,5,2,1,2,2,2,2,3,4,3,2,3,2,0,0
satisfied,Female,Loyal Customer,49,Business travel,Business,1194,2,2,2,2,5,5,4,5,5,5,5,5,5,3,28,17
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2566,3,1,3,3,2,3,2,2,2,5,2,1,4,2,2,16
satisfied,Female,Loyal Customer,63,Personal Travel,Eco,1477,0,0,0,4,5,5,5,3,3,3,3,5,3,5,0,1
satisfied,Male,Loyal Customer,44,Business travel,Business,380,1,1,1,1,2,4,5,4,4,4,4,3,4,4,0,3
satisfied,Male,Loyal Customer,53,Business travel,Eco,1354,3,2,2,2,3,3,3,3,1,4,2,4,2,3,0,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,1290,4,5,5,5,4,4,4,4,1,2,5,3,2,4,0,20
satisfied,Female,Loyal Customer,47,Business travel,Business,551,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0
satisfied,Male,Loyal Customer,46,Business travel,Business,80,0,3,0,4,2,1,3,4,4,4,4,3,4,1,0,0
satisfied,Female,Loyal Customer,27,Personal Travel,Eco,977,1,1,1,1,2,5,5,4,4,5,4,4,4,4,62,56
satisfied,Female,Loyal Customer,24,Business travel,Business,1731,3,3,3,3,4,4,4,4,4,2,5,5,5,4,0,0
satisfied,Male,disloyal Customer,20,Business travel,Business,1685,0,5,0,1,5,0,5,5,4,4,4,5,4,5,0,5
satisfied,Male,Loyal Customer,39,Business travel,Business,2005,0,0,0,4,2,2,2,3,4,4,4,2,3,2,162,158
dissatisfied,Female,Loyal Customer,8,Business travel,Business,3655,2,3,3,3,2,2,2,2,2,2,4,2,2,2,0,0
dissatisfied,Male,Loyal Customer,64,Business travel,Eco,1276,2,2,2,2,2,2,2,2,4,1,2,1,2,2,0,0
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1449,2,2,2,2,5,5,5,5,5,5,5,5,5,4,0,4
dissatisfied,Female,Loyal Customer,68,Personal Travel,Eco,2084,3,3,3,4,3,1,1,3,5,2,1,1,4,1,169,189
dissatisfied,Male,disloyal Customer,23,Business travel,Eco,1902,3,3,3,4,3,1,1,4,2,4,3,1,1,1,202,190
satisfied,Female,Loyal Customer,25,Business travel,Business,2689,3,3,5,3,5,5,5,5,5,4,2,2,4,5,0,10
dissatisfied,Female,disloyal Customer,41,Business travel,Business,1264,2,2,2,2,3,2,3,3,5,1,5,2,3,3,0,0
dissatisfied,Female,disloyal Customer,30,Business travel,Eco,1822,1,3,1,4,5,1,5,5,2,2,4,1,3,5,77,79
satisfied,Male,Loyal Customer,53,Business travel,Business,206,1,1,1,1,5,1,3,5,5,5,5,2,5,2,21,14
satisfied,Female,Loyal Customer,48,Business travel,Business,1785,1,1,1,1,5,4,5,4,4,5,4,3,4,5,30,34
satisfied,Male,Loyal Customer,52,Business travel,Business,1224,1,1,1,1,2,4,5,4,4,4,4,4,4,5,0,12
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,3115,4,1,4,3,3,4,3,3,2,3,3,2,4,3,16,0
satisfied,Male,disloyal Customer,39,Business travel,Business,1351,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,1832,2,5,2,4,1,2,1,1,5,2,4,3,4,1,0,0
dissatisfied,Female,Loyal Customer,29,Business travel,Business,3415,1,5,1,5,1,1,1,1,2,2,2,4,3,1,3,0
satisfied,Female,Loyal Customer,56,Business travel,Business,901,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0
satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2326,5,1,5,3,4,3,3,4,4,5,3,2,4,1,1,0
satisfied,Male,Loyal Customer,40,Business travel,Eco,1897,3,4,4,4,3,3,3,3,4,2,1,1,2,3,0,0
dissatisfied,Female,Loyal Customer,60,Personal Travel,Eco,307,4,1,4,1,2,1,2,2,2,4,2,4,2,3,62,59
satisfied,Female,Loyal Customer,45,Business travel,Business,262,0,0,0,4,4,4,4,2,2,2,2,3,2,3,0,0
dissatisfied,Female,disloyal Customer,36,Business travel,Eco,1909,1,4,1,3,1,1,1,1,2,2,3,2,3,1,21,22
dissatisfied,Male,Loyal Customer,29,Business travel,Business,5139,1,2,2,2,1,1,1,1,2,1,3,2,4,1,3,0
satisfied,Male,Loyal Customer,17,Business travel,Business,5062,4,4,4,4,4,4,4,4,4,4,4,5,5,4,0,0
satisfied,Female,Loyal Customer,55,Personal Travel,Eco Plus,574,2,2,2,2,2,5,4,4,4,4,4,5,4,4,0,0
dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1821,3,1,3,4,5,3,5,5,3,1,4,1,3,5,25,17
satisfied,Female,Loyal Customer,46,Business travel,Business,2855,1,1,1,1,3,4,4,4,4,4,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2260,1,0,1,4,4,1,4,4,3,4,2,3,1,4,0,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1498,2,2,2,1,5,2,5,5,3,1,1,1,1,5,35,42
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,1098,4,4,4,4,5,5,5,5,4,2,4,5,5,5,3,6
dissatisfied,Male,disloyal Customer,31,Business travel,Eco,2670,4,4,4,3,5,4,5,5,1,5,3,1,4,5,36,41
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,410,5,5,5,5,2,5,5,2,2,2,2,3,2,5,0,0
dissatisfied,Female,Loyal Customer,44,Business travel,Eco,2059,2,2,2,2,2,2,2,2,2,2,2,2,2,2,110,139
satisfied,Female,Loyal Customer,45,Business travel,Business,1558,4,4,4,4,3,5,4,5,5,5,5,5,5,3,5,4
dissatisfied,Male,Loyal Customer,29,Business travel,Business,3969,3,5,5,5,3,3,3,4,2,3,3,3,1,3,13,0
dissatisfied,Female,disloyal Customer,24,Business travel,Business,2169,4,0,4,3,3,4,3,3,4,3,4,2,3,3,0,0
satisfied,Male,Loyal Customer,46,Business travel,Business,3793,2,2,3,2,4,4,5,3,3,4,3,3,3,5,0,0
satisfied,Female,Loyal Customer,47,Business travel,Business,1930,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2083,3,4,3,1,1,3,1,1,3,4,5,3,4,1,0,0
dissatisfied,Female,Loyal Customer,24,Business travel,Business,3504,3,5,5,5,3,3,3,3,2,3,4,1,3,3,31,30
satisfied,Female,Loyal Customer,29,Business travel,Business,3902,2,2,3,2,4,4,4,4,3,2,3,5,4,4,2,72
satisfied,Female,Loyal Customer,37,Business travel,Business,2189,3,3,3,3,3,5,4,4,4,4,4,3,4,3,118,112
dissatisfied,Female,disloyal Customer,29,Business travel,Eco Plus,1754,3,3,3,4,5,3,5,5,1,2,3,1,4,5,0,0
dissatisfied,Female,disloyal Customer,37,Business travel,Eco,1891,1,0,1,4,1,1,1,1,2,1,3,2,4,1,0,0
dissatisfied,Male,Loyal Customer,31,Business travel,Eco,2920,1,5,5,5,1,1,1,1,1,3,3,4,3,1,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1513,2,3,2,3,3,2,3,3,4,1,4,4,3,3,0,0
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,312,0,3,0,4,4,2,4,4,4,4,4,5,4,5,10,56
satisfied,Female,Loyal Customer,30,Business travel,Business,3688,5,5,3,5,4,4,4,4,1,2,5,5,1,4,0,0
dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco,2746,4,5,4,1,2,4,2,2,4,3,4,4,5,2,0,0
satisfied,Male,Loyal Customer,37,Business travel,Business,1438,3,3,3,3,5,5,5,5,5,5,5,5,5,5,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1220,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0
satisfied,Female,Loyal Customer,40,Business travel,Eco,2054,5,5,5,5,5,5,5,5,5,2,1,1,5,5,0,0
dissatisfied,Female,disloyal Customer,26,Business travel,Eco,1978,2,1,2,4,1,2,1,1,4,2,4,3,3,1,0,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1640,1,1,1,1,5,5,4,4,4,4,4,1,4,4,0,0
dissatisfied,Female,Loyal Customer,65,Personal Travel,Eco,476,4,4,2,2,5,5,5,3,3,2,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,70,Business travel,Eco,2869,1,2,2,2,1,1,1,1,4,4,3,3,3,1,0,3
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1579,2,5,2,4,3,2,3,3,5,2,5,5,5,3,0,0
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1823,4,2,2,2,5,3,2,4,4,4,4,5,4,5,0,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,3211,1,1,1,1,5,5,5,4,4,4,5,3,4,3,67,44
satisfied,Male,Loyal Customer,59,Business travel,Business,3252,3,3,3,3,3,5,4,4,4,4,4,5,4,5,0,5
dissatisfied,Female,Loyal Customer,22,Business travel,Eco,2638,4,4,4,4,4,4,2,4,1,2,3,3,4,4,29,5
satisfied,Female,Loyal Customer,55,Business travel,Business,458,5,5,5,5,2,4,5,2,2,2,2,3,2,5,64,49
dissatisfied,Male,Loyal Customer,27,Business travel,Business,2987,2,1,1,1,2,2,2,2,2,3,3,3,4,2,66,67
satisfied,Male,Loyal Customer,60,Business travel,Business,689,4,4,4,4,4,4,5,2,2,2,2,5,2,5,0,11
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,1919,2,4,0,4,5,0,1,5,5,5,5,4,4,5,0,0
satisfied,Male,Loyal Customer,21,Personal Travel,Eco,1809,5,5,5,4,4,5,4,4,1,3,3,4,2,4,32,36
satisfied,Male,Loyal Customer,22,Business travel,Business,2056,4,4,1,4,4,4,4,4,3,4,5,4,4,4,0,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,2028,3,3,3,3,2,5,5,5,5,5,5,4,5,4,20,15
dissatisfied,Female,Loyal Customer,60,Business travel,Eco,1442,2,5,5,5,4,3,4,2,2,2,2,4,2,3,0,0
dissatisfied,Female,disloyal Customer,39,Business travel,Business,4210,4,4,4,3,3,4,3,3,2,2,3,1,3,3,1,0
dissatisfied,Male,disloyal Customer,22,Business travel,Eco,1340,1,2,1,1,2,1,2,2,1,2,1,3,2,2,66,56
satisfied,Male,Loyal Customer,27,Business travel,Business,1693,2,2,2,2,5,5,5,5,4,3,3,5,2,5,0,0
dissatisfied,Female,Loyal Customer,57,Business travel,Eco Plus,80,3,5,5,5,2,4,3,3,3,3,3,4,3,4,0,0
dissatisfied,Female,Loyal Customer,67,Business travel,Business,3394,3,3,3,3,5,2,2,3,3,3,3,1,3,4,3,2
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1419,5,5,5,5,5,4,5,4,4,4,4,3,4,4,11,0
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2368,2,5,2,2,3,2,3,3,4,2,5,4,5,3,20,5
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2815,3,3,3,3,2,4,4,4,4,5,4,4,4,4,44,36
satisfied,Female,Loyal Customer,42,Business travel,Business,2217,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,0
dissatisfied,Female,Loyal Customer,34,Business travel,Eco,2131,4,2,2,2,4,4,4,4,2,2,4,1,4,4,2,0
satisfied,Male,Loyal Customer,21,Personal Travel,Eco,2095,0,1,0,4,4,0,4,4,1,4,3,4,4,4,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1564,5,5,5,5,3,5,5,5,5,5,5,3,5,5,6,0
satisfied,Female,Loyal Customer,41,Personal Travel,Business,1104,4,4,3,4,3,5,5,5,5,4,5,3,5,4,0,10
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,949,4,3,3,3,1,3,1,4,4,4,4,1,4,3,0,0
dissatisfied,Male,Loyal Customer,47,Business travel,Business,284,4,2,2,2,2,3,2,4,4,3,4,4,4,1,0,0
satisfied,Female,Loyal Customer,50,Business travel,Business,2104,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0
satisfied,Male,Loyal Customer,54,Business travel,Business,1652,1,1,1,1,5,3,2,4,4,4,3,5,4,5,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1983,3,5,3,3,3,3,3,3,2,2,3,4,4,3,4,0
satisfied,Female,Loyal Customer,19,Business travel,Business,3001,4,4,4,4,5,5,5,5,2,4,1,1,1,5,0,3
satisfied,Male,disloyal Customer,49,Business travel,Business,2056,4,4,4,2,4,4,4,4,5,4,2,1,3,4,11,4
dissatisfied,Male,disloyal Customer,16,Business travel,Eco,2494,1,1,1,3,1,1,1,4,4,2,2,1,3,1,32,32
satisfied,Female,Loyal Customer,33,Business travel,Business,441,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1185,1,5,5,3,2,5,2,2,3,5,4,5,4,2,0,0
satisfied,Female,Loyal Customer,39,Business travel,Business,3156,3,3,3,3,2,5,5,3,3,4,3,1,3,3,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2688,1,5,1,1,1,4,5,4,3,4,5,5,4,5,141,123
satisfied,Male,Loyal Customer,47,Business travel,Business,3024,3,3,3,3,2,4,4,5,5,5,5,4,5,5,0,0
dissatisfied,Female,disloyal Customer,23,Business travel,Eco,1653,1,4,0,3,5,0,5,5,4,3,3,3,3,5,34,34
dissatisfied,Female,Loyal Customer,42,Personal Travel,Business,2755,4,4,5,3,5,3,3,4,2,5,4,3,4,3,338,304
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2123,1,4,1,5,3,1,3,3,5,2,4,4,5,3,0,0
satisfied,Male,Loyal Customer,37,Business travel,Business,2297,2,2,2,2,1,4,2,5,5,5,5,5,5,2,1,0
satisfied,Male,Loyal Customer,60,Business travel,Eco,1218,5,3,1,1,5,5,5,5,1,4,5,3,5,5,0,4
dissatisfied,Female,Loyal Customer,42,Business travel,Eco,553,2,2,2,2,1,2,3,2,2,2,2,4,2,2,0,0
dissatisfied,Female,Loyal Customer,34,Business travel,Business,2948,3,1,1,1,2,4,3,3,3,3,3,1,3,2,0,0
satisfied,Female,Loyal Customer,38,Business travel,Business,236,0,5,0,4,4,5,5,4,4,4,4,5,4,3,9,11
satisfied,Female,Loyal Customer,48,Business travel,Business,2140,2,2,3,2,5,4,4,2,2,2,2,4,2,5,96,75
satisfied,Female,Loyal Customer,54,Business travel,Business,262,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0
satisfied,Female,Loyal Customer,55,Personal Travel,Eco,557,2,2,4,2,3,4,5,4,4,4,4,4,4,5,0,0
dissatisfied,Male,Loyal Customer,42,Business travel,Business,3570,1,4,4,4,2,3,4,1,1,1,1,3,1,3,19,8
satisfied,Male,Loyal Customer,60,Business travel,Business,250,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0
dissatisfied,Male,disloyal Customer,25,Business travel,Eco,2253,1,1,1,4,1,1,1,1,3,3,4,1,4,1,0,0
satisfied,Female,Loyal Customer,51,Personal Travel,Eco,979,0,3,0,4,1,3,2,3,3,0,3,2,3,2,0,0
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2732,2,2,2,2,4,4,4,5,2,3,5,4,4,4,41,6
satisfied,Male,Loyal Customer,32,Business travel,Business,3940,5,5,5,5,4,4,4,4,4,4,3,5,4,4,0,0
dissatisfied,Female,Loyal Customer,60,Business travel,Business,292,3,3,3,3,1,3,4,3,3,3,3,4,3,3,67,86
dissatisfied,Female,Loyal Customer,35,Business travel,Business,255,4,1,3,3,4,4,4,4,4,4,4,4,4,3,0,0
dissatisfied,Male,disloyal Customer,37,Business travel,Business,3515,1,1,1,3,3,1,1,3,4,5,4,4,5,3,52,61
satisfied,Female,Loyal Customer,26,Business travel,Business,2307,4,3,4,4,4,4,4,4,5,3,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco Plus,1033,4,5,0,3,4,0,4,4,2,4,5,3,1,4,0,0
dissatisfied,Female,Loyal Customer,57,Personal Travel,Eco,1982,3,4,3,3,3,1,1,4,3,5,4,1,3,1,207,240
satisfied,Male,Loyal Customer,42,Business travel,Business,2022,2,2,2,2,5,5,4,4,4,4,4,5,4,4,0,0
satisfied,Female,Loyal Customer,40,Business travel,Eco,2392,3,2,2,2,3,3,3,3,3,1,4,1,2,3,0,0
satisfied,Female,Loyal Customer,57,Business travel,Business,1506,1,1,1,1,2,4,5,4,4,4,4,5,4,3,0,0
